2020-04-11 16:56:08.415717,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248830930833326080,4,4,5,13,7
2020-04-11 16:56:08.415724,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248829926981152770,2,4,26
2020-04-11 16:56:08.415729,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248829423635357696,2,4,29
2020-04-11 16:56:08.415734,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248829180302839808,2,8,30
2020-04-11 16:56:08.415739,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248828900047826945,4,5,5,6,4
2020-04-11 16:56:08.415747,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248828376124657666,4,1,6,21,2
2020-04-11 16:56:08.415753,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248827992450752514,4,4,4,14,1
2020-04-11 16:56:08.415760,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248827434193113088,2,3,27
2020-04-11 16:56:08.415765,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248827303800590338,2,4,24
2020-04-11 16:56:08.415770,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248827105955270656,2,2,29
2020-04-11 16:56:08.415776,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248825595997323265,4,24,6,3,0
2020-04-11 16:56:08.415782,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248825155121549315,4,5,8,8,13
2020-04-11 16:56:08.415788,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248820358980849664,2,1493,238
2020-04-11 16:56:08.415794,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248820226088550400,2,7,3
2020-04-11 16:56:08.415799,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248816007105392641,3,2,1,0
2020-04-11 16:56:08.415805,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248815838934847488,3,2,0,0
2020-04-11 16:56:08.415811,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248815207733850112,3,0,4,6
2020-04-11 16:56:08.415816,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248814843391401984,4,0,0,3,2
2020-04-11 16:56:08.415823,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248814811032379397,2,4,3
2020-04-11 16:56:08.415828,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248814579905368064,4,0,5,2,8
2020-04-11 16:56:08.415834,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248813605690073088,2,1,4
2020-04-11 16:56:08.415840,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248813118026727424,4,2,2,0,1
2020-04-11 16:56:08.415847,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248812714572615680,4,0,0,0,0
2020-04-11 16:56:08.415853,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248812229539123201,2,2,1
2020-04-11 16:56:08.415859,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248811545058062343,4,4,3,3,3
2020-04-11 16:56:08.415865,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248810265837277184,3,0,1,0
2020-04-11 16:56:08.415871,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248809482479718402,4,0,0,0,0
2020-04-11 16:56:08.415877,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248809355316731905,3,1,0,0
2020-04-11 16:56:08.415883,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248809232163635200,3,0,0,0
2020-04-11 16:56:08.415889,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248809093546024962,4,0,0,2,2
2020-04-11 16:56:08.415895,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248808012573052929,4,1,8,11,39
2020-04-11 16:56:08.415902,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248808011675492352,4,2,1,5,0
2020-04-11 16:56:08.415908,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248807431905447937,4,2,1,4,1
2020-04-11 16:56:08.415915,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248807346756861952,2,3,5
2020-04-11 16:56:08.415920,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248806699064078341,4,1,2,0,1
2020-04-11 16:56:08.415927,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248804518394880001,2,15,18
2020-04-11 16:56:08.415933,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248804097408602114,4,1,0,0,3
2020-04-11 16:56:08.415939,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248799783462014977,4,5,1,0,1
2020-04-11 16:56:08.415945,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248798576676712448,2,1,2
2020-04-11 16:56:08.415950,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248798191794786305,2,3,4
2020-04-11 16:56:08.415955,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248798085704286208,2,13,31
2020-04-11 16:56:08.415961,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248798053647233026,2,30,23
2020-04-11 16:56:08.415967,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248791375488802816,2,13,23
2020-04-11 16:56:08.416042,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248789932908277761,2,2,2
2020-04-11 16:56:08.416051,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248789488576299008,3,8,2,7
2020-04-11 16:56:08.416056,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248789137294950400,3,1,6,2
2020-04-11 16:56:08.416062,b26v89c19zqg8o3fo77gqgpqyxv2pwypo3lqzvuw9ogvx,1248786098593107970,2,1,1
2020-04-11 16:56:14.046326,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248785736305987584,4,3,10,2,1
2020-04-11 16:56:14.046357,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248785296734531584,4,7,12,6,8
2020-04-11 16:56:14.046367,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248785140354101249,4,4,3,3,4
2020-04-11 16:56:14.046374,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248785027527131137,2,6,4
2020-04-11 16:56:14.046381,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248784333311279106,4,3,9,15,5
2020-04-11 16:56:14.046388,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248782406959628288,3,16,15,13
2020-04-11 16:56:14.046394,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248777909424316416,3,7,6,3
2020-04-11 16:56:14.046400,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248777652808437761,2,6,8
2020-04-11 16:56:14.046405,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248777635720843264,2,13,9
2020-04-11 16:56:14.046410,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248775608139681793,2,13,14
2020-04-11 16:56:14.046415,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248775452992450560,4,5,0,6,7
2020-04-11 16:56:14.046422,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248772554367668224,2,3,6
2020-04-11 16:56:14.046427,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248772166935445504,2,0,2
2020-04-11 16:56:14.046432,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248771052349554688,4,26,24,42,25
2020-04-11 16:56:14.046439,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248765360741941256,4,28,15,40,3
2020-04-11 16:56:14.046445,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248764426586644483,2,31,25
2020-04-11 16:56:14.046450,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248764132666626048,4,3,3,1,1
2020-04-11 16:56:14.046457,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248763437062201344,2,44,38
2020-04-11 16:56:14.046462,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248762300829511680,4,31,10,9,34
2020-04-11 16:56:14.046468,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248762051276804097,4,4,1,0,1
2020-04-11 16:56:14.046475,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248761305516957698,4,0,0,1,1
2020-04-11 16:56:14.046481,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248761161086091265,4,23,24,24,52
2020-04-11 16:56:14.046488,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248761121022128130,2,0,1
2020-04-11 16:56:14.046494,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248760816171696128,4,2,9,12,2
2020-04-11 16:56:14.046500,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248760268366233601,4,22,21,83,56
2020-04-11 16:56:14.046507,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248759337302085632,2,31,18
2020-04-11 16:56:14.046512,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248758414349664260,2,66,30
2020-04-11 16:56:14.046517,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248758009406402560,2,7,4
2020-04-11 16:56:14.046522,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248757673690124289,2,25,40
2020-04-11 16:56:14.046527,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248757354864283649,3,9,3,16
2020-04-11 16:56:14.046533,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248757140942139393,4,26,49,38,11
2020-04-11 16:56:14.046540,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248756314169389056,4,20,0,1,0
2020-04-11 16:56:14.046546,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248756074594926592,4,16,6,9,20
2020-04-11 16:56:14.046552,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248755569604902912,4,3,6,4,4
2020-04-11 16:56:14.046558,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248755539896684546,4,6,4,4,17
2020-04-11 16:56:14.046565,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248755104456605698,4,16,11,11,19
2020-04-11 16:56:14.046571,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248755087683575808,4,9,3,2,2
2020-04-11 16:56:14.046578,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248754875451703296,2,0,0
2020-04-11 16:56:14.046587,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248754611885871105,4,2,8,5,0
2020-04-11 16:56:14.046596,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248754367639040002,4,11,3,1,0
2020-04-11 16:56:14.046603,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248754156485128193,4,0,10,4,1
2020-04-11 16:56:14.046609,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248754097345495041,4,0,4,7,7
2020-04-11 16:56:14.046616,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248753814938750977,4,34,25,52,33
2020-04-11 16:56:14.046622,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248752353454501896,4,28,11,20,19
2020-04-11 16:56:14.046629,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248751561200861186,4,0,0,4,1
2020-04-11 16:56:14.046635,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248751462198530049,4,3,10,8,9
2020-04-11 16:56:14.046641,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248751378631139328,4,32,17,5,20
2020-04-11 16:56:14.046648,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248751220786855937,4,0,0,0,2
2020-04-11 16:56:14.046654,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248751075336818695,2,1,0
2020-04-11 16:56:14.046659,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248750909716344834,4,10,3,13,9
2020-04-11 16:56:14.046666,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248750381154226176,2,4,1
2020-04-11 16:56:14.046671,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248750364289097732,2,0,5
2020-04-11 16:56:14.046676,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248750237591756801,3,3,25,0
2020-04-11 16:56:14.046682,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248750205610098689,2,42,33
2020-04-11 16:56:14.046687,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248750151587397632,4,22,0,1,2
2020-04-11 16:56:14.046694,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248749649038630917,3,3,1,1
2020-04-11 16:56:14.046700,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248749529547059201,4,6,2,12,5
2020-04-11 16:56:14.046707,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248749507929673728,4,4,2,0,2
2020-04-11 16:56:14.046713,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248749349653397508,2,33,21
2020-04-11 16:56:14.046719,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248749049609621506,4,3,7,1,0
2020-04-11 16:56:14.046725,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248749047004819461,4,1,3,13,7
2020-04-11 16:56:14.046731,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248748875546079248,4,31,5,3,4
2020-04-11 16:56:14.046738,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248748379959463936,3,0,3,8
2020-04-11 16:56:14.046748,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248747711047667712,4,9,2,3,0
2020-04-11 16:56:14.046755,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248747451768430592,4,1,3,5,2
2020-04-11 16:56:14.046762,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248747242153848834,4,2,7,4,0
2020-04-11 16:56:14.046768,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248747182708178950,4,1,1,3,0
2020-04-11 16:56:14.046774,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248746884216152065,4,3,8,2,0
2020-04-11 16:56:14.046780,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248746787034165248,2,8,8
2020-04-11 16:56:14.046785,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248746614291746816,4,0,4,7,0
2020-04-11 16:56:14.046792,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248746575444221953,4,2,6,0,1
2020-04-11 16:56:14.046799,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248746406954692610,4,5,5,1,0
2020-04-11 16:56:14.046805,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248745660964376578,4,41,27,24,156
2020-04-11 16:56:14.046812,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248744359488630799,4,7,9,17,2
2020-04-11 16:56:14.046819,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248743735694962697,4,5,6,16,7
2020-04-11 16:56:14.046827,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248743118394007553,4,5,7,20,4
2020-04-11 16:56:14.046834,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248742029166862337,4,3,2,15,14
2020-04-11 16:56:14.046840,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248741725171933184,2,2,4
2020-04-11 16:56:14.046845,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248741585107353600,2,2,2
2020-04-11 16:56:14.046850,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248741016267522048,4,4,2,14,9
2020-04-11 16:56:14.046927,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248739300763676679,2,20,6
2020-04-11 16:56:14.046952,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248738613346463745,2,3,4
2020-04-11 16:56:14.046959,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248737272041631745,3,0,2,2
2020-04-11 16:56:14.046966,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248737159638437889,4,55,6,11,2
2020-04-11 16:56:14.046972,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248736695928991750,2,1,8
2020-04-11 16:56:14.046978,b26v89c19zqg8o3fo77gqgo90tf20pents7itjvyr3uyl,1248736484875698185,4,8,13,2,2
2020-04-11 16:56:19.579336,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248736015130464261,4,9,3,15,4
2020-04-11 16:56:19.579362,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248733686658478080,3,2,4,0
2020-04-11 16:56:19.579370,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248733449403449346,4,4,5,3,3
2020-04-11 16:56:19.579377,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248732529651150848,2,19,62
2020-04-11 16:56:19.579385,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248732027265921025,3,6,12,6
2020-04-11 16:56:19.579392,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248731508304642056,4,12,0,1,12
2020-04-11 16:56:19.579398,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248728777967968256,4,7,1,11,2
2020-04-11 16:56:19.579405,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248728408152039424,4,1,4,0,0
2020-04-11 16:56:19.579411,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248726663766183938,4,0,3,0,0
2020-04-11 16:56:19.579417,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248726242989428738,4,1,1,7,1
2020-04-11 16:56:19.579424,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248724413991784452,4,0,1,2,0
2020-04-11 16:56:19.579430,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248724035954978817,4,2,2,1,0
2020-04-11 16:56:19.579436,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248723550267113477,2,289,42
2020-04-11 16:56:19.579442,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248721970365112321,2,11,22
2020-04-11 16:56:19.579447,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248720733032910848,4,0,1,2,1
2020-04-11 16:56:19.579453,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248720222682353664,2,3,2
2020-04-11 16:56:19.579459,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248719971456126976,2,2,3
2020-04-11 16:56:19.579464,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248719830468792320,2,5,1
2020-04-11 16:56:19.579469,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248719575677468673,2,2,4
2020-04-11 16:56:19.579474,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248719224090038279,4,2,1,0,1
2020-04-11 16:56:19.579480,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248718858808066048,4,4,6,6,3
2020-04-11 16:56:19.579487,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248717508376494086,4,5,4,0,1
2020-04-11 16:56:19.579494,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248716258821971969,4,2,0,0,0
2020-04-11 16:56:19.579500,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248713402345644032,4,8,10,8,31
2020-04-11 16:56:19.579507,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248713201778339840,3,24,4,4
2020-04-11 16:56:19.579513,b26v89c19zqg8o3fo77gqekf8snh0rrr9so9ps4bvbtdp,1248712007374774272,3,7,1,4
